# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
2.114303 7.689139e-05
2.114520 7.674817e-05
2.114737 7.751230e-05
2.114955 8.011565e-05
2.115172 1.297074e-04
2.115389 2.369794e-04
2.115606 3.016103e-04
2.115823 2.503233e-04
2.116041 1.384517e-04
2.116258 8.381585e-05
2.116475 8.168989e-05
2.116692 8.345697e-05
2.116909 7.979293e-05
2.117126 1.521617e-04
2.117344 4.547540e-04
2.117561 7.840114e-04
2.117778 7.590339e-04
2.117995 4.388742e-04
2.118212 1.774411e-04
2.118430 1.173573e-04
2.118647 1.109761e-04
2.118864 1.087534e-04
2.119081 1.263549e-04
2.119298 1.434572e-04
2.119516 1.355992e-04
2.119733 1.114167e-04
2.119950 9.324914e-05
2.120167 9.887654e-05
2.120384 1.136377e-04
2.120602 1.163280e-04
2.120819 1.082145e-04
2.121036 1.068287e-04
2.121253 1.123066e-04
2.121470 1.169455e-04
2.121688 1.225469e-04
2.121905 1.181089e-04
2.122122 1.048838e-04
2.122339 9.302398e-05
2.122556 8.719443e-05
2.122774 1.489665e-04
2.122991 2.986064e-04
2.123208 4.076719e-04
2.123425 3.481535e-04
2.123642 1.874458e-04
2.123860 9.928023e-05
2.124077 9.020384e-05
2.124294 9.308494e-05
2.124511 2.580443e-04
2.124728 6.290095e-04
2.124945 8.535470e-04
2.125163 6.620093e-04
2.125380 2.847193e-04
2.125597 1.047829e-04
2.125814 8.786243e-05
2.126031 8.802146e-05
2.126249 8.593436e-05
2.126466 8.595967e-05
2.126683 8.573555e-05
2.126900 8.516222e-05
2.127117 8.522954e-05
2.127335 9.700276e-05
2.127552 1.444520e-04
2.127769 2.045441e-04
2.127986 2.152940e-04
2.128203 1.633546e-04
2.128421 1.068731e-04
2.128638 8.762881e-05
2.128855 9.168216e-05
2.129072 9.944701e-05
2.129289 1.004086e-04
2.129507 9.339251e-05
2.129724 8.734851e-05
2.129941 8.581836e-05
2.130158 8.572061e-05
2.130375 8.617854e-05
2.130593 8.826088e-05
2.130810 8.898583e-05
2.131027 9.161590e-05
2.131244 1.343247e-04
2.131461 2.061626e-04
2.131679 2.672527e-04
2.131896 2.646175e-04
2.132113 2.450216e-04
2.132330 3.096501e-04
2.132547 3.788661e-04
2.132764 3.281159e-04
2.132982 1.881183e-04
2.133199 1.013913e-04
2.133416 8.992739e-05
2.133633 8.997992e-05
2.133850 8.910698e-05
2.134068 8.934117e-05
2.134285 9.016602e-05
2.134502 9.153910e-05
2.134719 9.128951e-05
2.134936 9.363671e-05
2.135154 1.092272e-04
2.135371 1.279588e-04
2.135588 1.370545e-04
2.135805 1.360875e-04
2.136022 1.273404e-04
2.136240 1.101073e-04
2.136457 9.590904e-05
2.136674 9.424364e-05
2.136891 1.106289e-04
2.137108 1.326385e-04
2.137326 1.403422e-04
2.137543 1.291797e-04
2.137760 1.242268e-04
2.137977 1.296165e-04
2.138194 1.235961e-04
2.138412 1.054684e-04
2.138629 9.374935e-05
2.138846 9.311429e-05
2.139063 9.359193e-05
2.139280 9.316159e-05
2.139497 9.246422e-05
2.139715 9.972432e-05
2.139932 9.952955e-05
2.140149 9.262877e-05
2.140366 9.092961e-05
2.140583 9.271628e-05
2.140801 9.307989e-05
2.141018 9.383753e-05
2.141235 9.515257e-05
2.141452 9.767490e-05
2.141669 1.034256e-04
2.141887 1.089479e-04
2.142104 1.109473e-04
2.142321 1.093553e-04
2.142538 1.042457e-04
2.142755 9.943389e-05
2.142973 9.966320e-05
2.143190 1.013845e-04
2.143407 9.921902e-05
2.143624 9.933327e-05
2.143841 1.037660e-04
2.144059 1.053625e-04
2.144276 1.009733e-04
2.144493 9.580949e-05
2.144710 9.683290e-05
2.144927 9.652082e-05
2.145145 9.481717e-05
2.145362 9.498061e-05
2.145579 9.545270e-05
2.145796 9.569486e-05
2.146013 9.635528e-05
2.146231 9.711227e-05
2.146448 9.737093e-05
2.146665 9.771322e-05
2.146882 9.754234e-05
2.147099 9.687013e-05
2.147316 9.744336e-05
2.147534 9.730283e-05
2.147751 9.810447e-05
2.147968 9.895584e-05
2.148185 9.911293e-05
2.148402 1.001826e-04
2.148620 1.013370e-04
2.148837 1.022744e-04
2.149054 1.021797e-04
2.149271 1.031702e-04
2.149488 1.082112e-04
2.149706 1.146678e-04
2.149923 1.205689e-04
2.150140 2.633506e-04
2.150357 1.005719e-03
2.150574 1.931564e-03
2.150792 2.129381e-03
2.151009 1.325070e-03
2.151226 4.772574e-04
2.151443 1.857950e-04
2.151660 1.403711e-04
2.151878 1.310792e-04
2.152095 1.387664e-04
2.152312 1.435565e-04
2.152529 1.541347e-04
2.152746 1.816646e-04
2.152964 2.058633e-04
